OBJECTID,CALL,LICENSEE,ULS_ID,Shape__Area,Shape__Length
1326,KNKN929,"ALLTEL COMMUNICATIONS, LLC",13127,14037555252,471563.1745
1327,KNKN930,ILLINOIS RSA 1 LP,12952,30997506487,837144.2857
1328,KNKN931,"ALLTEL COMMUNICATIONS, LLC",11915,22094452296,686710.2102
1329,KNKN932,"ALLTEL COMMUNICATIONS, LLC",12950,5777424416,281381.7923
1330,KNKN933,"ALLTEL COMMUNICATIONS, LLC",12732,29776261835,760145.1402
1331,KNKN934,"ALLTEL COMMUNICATIONS, LLC",13414,7348514427,376986.22
1332,KNKN935,CELLCO PARTNERSHIP,11767,18574994067,539675.7091
1333,KNKN936,CELLCO PARTNERSHIP,12017,22660643613,675056.7189
1334,KNKN937,"NEW CINGULAR WIRELESS PCS, LLC",12229,29189526065,725029.4528
1335,KNKN938,"NEW CINGULAR WIRELESS PCS, LLC",12791,16349419031,495352.6384
1336,KNKN939,RURAL CELLULAR CORPORATION,13064,18718982892,563118.82
1337,KNKN940,RURAL CELLULAR CORPORATION,12934,20268268837,612209.6802
1338,KNKN941,"NEW CINGULAR WIRELESS PCS, LLC",13062,23849563766,661789.9192
1339,KNKN942,OHIO RSA 5 LP D/B/A ALLTEL,12134,16727592523,525851.5552
1340,KNKN943,"NEW CINGULAR WIRELESS PCS, LLC",11686,15516403057,516791.89
1341,KNKN944,"ALLTEL COMMUNICATIONS, LLC",12685,22200011427,655095.7139
1342,KNKN945,TEXAS RSA 20B1 LP,12927,23246344001,781999.1141
1343,KNKN946,"NEW CINGULAR WIRELESS PCS, LLC",12703,18189959800,541156.2491
1344,KNKN947,"NEW CINGULAR WIRELESS PCS, LLC",12702,8774847860,353919.76
1345,KNKN948,CELLCO PARTNERSHIP,12915,12622940208,489945.8208
1346,KNKN949,"NEW CINGULAR WIRELESS PCS, LLC",11747,50129773501,891884.4807
1347,KNKN950,"NEW CINGULAR WIRELESS PCS, LLC",12706,14350363212,485511.8684
1348,KNKN951,"ALLTEL COMMUNICATIONS, LLC",12731,16340169325,590660.4635
1349,KNKN952,"ALLTEL COMMUNICATIONS, LLC",11878,7721085389,339552.4641
1350,KNKN953,"MIDCOMPANYTEX CELLULAR, LTD.",13113,27817991041,804796.8492
1351,KNKN954,"ALLTEL COMMUNICATIONS, LLC",12130,20639916394,615019.6234
1352,KNKN955,OHIO RSA 6 LP D/B/A ALLTEL,12999,25375964012,660501.9397
1353,KNKN956,"NEW CINGULAR WIRELESS PCS, LLC",11890,20623308578,576544.1089
1354,KNKN957,"PUERTO RICO TELEPHONE COMPANY, INC.",12174,1463881211,135681.8108
1355,KNKN958,"NEW CINGULAR WIRELESS PCS, LLC",12073,11390452955,427039.237
1356,KNKN959,"NEW CINGULAR WIRELESS PCS, LLC",12104,16264322151,589485.0287
1357,KNKN960,"NEW CINGULAR WIRELESS PCS, LLC",11674,14136318717,512482.7963
1358,KNKN961,"NEW CINGULAR WIRELESS PCS, LLC",11677,16870979064,489308.3274
1359,KNKN962,"ALLTEL COMMUNICATIONS, LLC",12406,35604139294,969834.867
1360,KNKN963,"NEW CINGULAR WIRELESS PCS, LLC",12663,23753811113,693882.5257
1361,KNKN964,"NEW CINGULAR WIRELESS PCS, LLC",11914,12382260777,447069.8853
1362,KNKN965,"NEW CINGULAR WIRELESS PCS, LLC",11534,12348601333,454753.9018
1363,KNKN966,"NEW CINGULAR WIRELESS PCS, LLC",12063,4272529274,239492.1391
1364,KNKN967,"ALLTEL COMMUNICATIONS, LLC",11821,14071905134,584380.081
1365,KNKN968,ALLTEL COMMUNICATIONS OF ARKANSAS RSA 12 CELLULAR LP,12133,40805089171,955338.9458
1366,KNKN969,ALLIED WIRELESS COMMUNICATIONS CORPORATION,11963,19497404074,577608.2381
1367,KNKN970,"NEW CINGULAR WIRELESS PCS, LLC",11823,6133546697,295633.981
1368,KNKN971,"PINE TELEPHONE COMPANY, INC. DBA PINE CELLULAR PHONES, INC.",12008,11100800215,409235.5141
1369,KNKN972,OKLAHOMA WESTERN TELEPHONE COMPANY,11751,10442306876,450560.5274
1370,KNKN973,"UNITED STATES CELLULAR OPERATING COMPANY OF SOUTH CAROLINA RSA 4, INC.",12669,18590935250,599625.8905
1371,KNKN976,ALLIED WIRELESS COMMUNICATIONS CORPORATION,11705,13978881392,517043.3802
1372,KNKN977,ALLIED WIRELESS COMMUNICATIONS CORPORATION,12194,7979451609,369910.2848
1373,KNKN978,CELLCO PARTNERSHIP,12922,10152210801,387582.7208
1374,KNKN979,"ALLTEL COMMUNICATIONS, LLC",13256,23075493977,665274.9545
1375,KNKN980,"NEW CINGULAR WIRELESS PCS, LLC",11786,13024359836,440727.6726
1376,KNKN981,OKLAHOMA RSA 9 LP,12418,40169351192,913235.6329
1377,KNKN982,ALLIED WIRELESS COMMUNICATIONS CORPORATION,12464,4880377844,263763.9416
1378,KNKN983,NORTHEASTERN GEORGIA RSA LP,12069,14226288962,463188.9129
1379,KNKN984,CELLCO PARTNERSHIP,11544,9965322164,405742.1196
1380,KNKN985,"NEW CINGULAR WIRELESS PCS, LLC",11545,9215626985,380060.6081
1381,KNKN986,"ALLTEL COMMUNICATIONS OF PETERSBURG, INC.",12156,14140905790,618208.2144
1382,KNKN987,ALLIED WIRELESS COMMUNICATIONS CORPORATION,11780,3963278699,223722.483
1383,KNKN988,ALLIED WIRELESS COMMUNICATIONS CORPORATION,13054,19797590074,736259.9874
1384,KNKN989,ALLIED WIRELESS COMMUNICATIONS CORPORATION,11547,19694829960,550039.8865
1385,KNKN990,FLORIDA RSA 2B (INDIAN RIVER) LP,12064,9954654330,412637.9344
1386,KNKN991,"ALLTEL COMMUNICATIONS, LLC",12483,18615354075,546414.2716
1387,KNKN992,"ALLTEL COMMUNICATIONS, LLC",13185,22736240263,706523.3488
1388,KNKN993,OHIO RSA 2 LP D/B/A ALLTEL,12668,13743547236,473260.8716
1389,KNKN994,ORLANDO SMSA LP,12071,10027529438,424432.6618
1390,KNKN995,"CELLULAR SOUTH LICENSES, LLC",13345,20613553451,571595.0261
1391,KNKN996,ILLINOIS RSA 6 AND 7 LP,13130,25517838104,719672.2563
1392,KNKN997,ILLINOIS RSA 6 AND 7 LP,12026,26679746291,756903.4974
1393,KNKN998,"NEW CINGULAR WIRELESS PCS, LLC",11958,23259730125,649062.5257
1394,KNKN999,CELLCO PARTNERSHIP,13202,47144534791,918431.4563
1395,KNKP971,AT&T MOBILITY OF GALVESTON LLC,11905,7443337741,358065.9045
1396,KNKQ250,"TXCOMPANY10 LICENSEE CO., LLC",11551,12117824652,625848.1954
1397,KNKQ251,"UNITED STATES CELLULAR OPERATING COMPANY OF PENNSYLVANIA RSA 10-B2, INC.",12707,9088108493,358898.2512
1398,KNKQ252,PENNSYLVANIA RSA 6 (II) LP,13215,11159751712,433042.644
1399,KNKQ253,"NEW CINGULAR WIRELESS PCS, LLC",12087,28452643778,661177.9912
1400,KNKQ254,CELLCO PARTNERSHIP,13377,2929155953,198883.4998
1401,KNKQ255,"NEW CINGULAR WIRELESS PCS, LLC",12091,9650392768,384242.0983
1402,KNKQ256,"ADVANTAGE CELLULAR SYSTEMS, INC.",12986,22907009071,620816.06
1403,KNKQ257,"CELLULAR SOUTH LICENSES, LLC",13386,17020383200,541613.7241
1404,KNKQ258,"NEW CINGULAR WIRELESS PCS, LLC",12079,3838004194,225058.3791
1405,KNKQ259,"ALLTEL COMMUNICATIONS, LLC",12580,15072500206,542257.2003
1406,KNKQ260,CROSSCOMPANYVALLIANT CELLULAR PARTNERSHIP,11720,11486350106,421212.2441
1407,KNKQ261,"NEW CINGULAR WIRELESS PCS, LLC",12662,19464197369,591176.3307
1408,KNKQ262,"NEW CINGULAR WIRELESS PCS, LLC",12060,10976868652,447009.6294
1409,KNKQ263,"NEW CINGULAR WIRELESS PCS, LLC",12948,13013088546,486987.1091
1410,KNKQ264,ALLIED WIRELESS COMMUNICATIONS CORPORATION,12027,6169647704,303720.0186
1411,KNKQ265,ALLIED WIRELESS COMMUNICATIONS CORPORATION,11552,10553285239,423368.9729
1412,KNKQ266,"ALLTEL COMMUNICATIONS, LLC",12570,21848783686,689893.8813
1413,KNKQ267,MIDWEST WIRELESS IOWA LLC,11553,33435790563,737863.4804
1414,KNKQ268,THUMB CELLULAR LLC,12447,26646223891,652258.925
1415,KNKQ269,"NEW CINGULAR WIRELESS PCS, LLC",12065,11572171612,459831.448
1416,KNKQ270,ALLIED WIRELESS COMMUNICATIONS CORPORATION,12224,20256875847,691000.7149
1417,KNKQ271,"ALLTEL COMMUNICATIONS, LLC",12569,18877499595,654311.3674
1418,KNKQ272,"ALLTEL COMMUNICATIONS INVESTMENTS, INC.",12594,13815704884,554681.0358
1419,KNKQ273,NEW YORK RSA 3 CELLULAR PARTNERSHIP,12916,52388124327,1086360.487
1420,KNKQ274,ORLANDO SMSA LP,12072,4640264707,250890.6694
1421,KNKQ275,PENNSYLVANIA RSA 1 LP,12775,24692361824,724740.4599
1422,KNKQ276,"NEW CINGULAR WIRELESS PCS, LLC",13141,10328656327,436365.7177
1423,KNKQ277,"VERMONT RSA 2COMPANYB2, INC.",13121,19885493354,612478.7368
1424,KNKQ278,ILLINOIS SMSA LP,11554,5468563194,296314.3088
1425,KNKQ279,"NEW CINGULAR WIRELESS PCS, LLC",12784,11711660940,445585.2636
1426,KNKQ280,"NEW CINGULAR WIRELESS PCS, LLC",12992,29086167231,799550.6822
1427,KNKQ281,"NEW CINGULAR WIRELESS PCS, LLC",13245,78581745026,1310122.582
1428,KNKQ282,WESTERN SUBCOMPANYRSA LP,12089,45435603786,907386.3575
1429,KNKQ283,EASTERN SUBCOMPANYRSA LP,12114,45882895942,903544.9316
1430,KNKQ284,VERMONT RSA LP,13388,38316631873,828918.2879
1431,KNKQ285,"ALLTEL COMMUNICATIONS OF PETERSBURG, INC.",12163,5820014354,292822.0815
1432,KNKQ286,"NEW CINGULAR WIRELESS PCS, LLC",12086,18383874740,535410.575
1433,KNKQ287,NEW YORK RSA 2 CELLULAR PARTNERSHIP,12761,68815043268,1417084.568
1434,KNKQ288,"NEW CINGULAR WIRELESS PCS, LLC",12111,11068775672,404187.9529
1435,KNKQ289,CELLCO PARTNERSHIP,12765,18305598374,708516.4693
1436,KNKQ290,"NEW CINGULAR WIRELESS PCS, LLC",12415,18642181162,589188.2535
1437,KNKQ291,"ALLTEL COMMUNICATIONS, LLC",13053,15667405718,482429.5547
1438,KNKQ292,"ALLTEL COMMUNICATIONS, LLC",11555,15630240821,527840.0204
1439,KNKQ293,"NEW CINGULAR WIRELESS PCS, LLC",12061,24347651183,757568.2625
1440,KNKQ294,ALLIED WIRELESS COMMUNICATIONS CORPORATION,11556,5141737250,277996.0058
1441,KNKQ295,"NEW CINGULAR WIRELESS PCS, LLC",11557,20770502621,685045.76
1442,KNKQ296,"ALLTEL COMMUNICATIONS, LLC",11558,17883650575,646527.4221
1443,KNKQ297,ALLIED WIRELESS COMMUNICATIONS CORPORATION,12127,3389451894,206465.0803
1444,KNKQ298,"NEW CINGULAR WIRELESS PCS, LLC",13435,17719125097,528345.706
1445,KNKQ299,INDIANA RSA 2 PARTNERSHIP,12191,17033797134,562658.1133
1446,KNKQ300,"CELLULAR SOUTH LICENSES, LLC",11982,14743803082,544796.5508
1447,KNKQ301,CELLCO PARTNERSHIP,11670,5673703129,280642.4288
1448,KNKQ302,"ALLTEL COMMUNICATIONS WIRELESS, INC.",11936,31352832296,777610.9395
1449,KNKQ303,MICHIGAN RSA 9 LP,12398,25982813188,756112.0017
1450,KNKQ304,VERIZON WIRELESS (VAW) LLC,13340,13056954542,457857.7621
1451,KNKQ305,"NEW CINGULAR WIRELESS PCS, LLC",13409,13426251986,523896.4714
1452,KNKQ306,KENTUCKY RSA 1 PARTNERSHIP,12227,20803967463,677015.8522
1453,KNKQ307,ILLINOIS SMSA LP,11559,17550847257,747972.1878
1454,KNKQ308,MIDWEST WIRELESS IOWA LLC,12981,17918786895,561420.9063
1455,KNKQ309,"NEW CINGULAR WIRELESS PCS, LLC",11785,10248640606,436908.2008
1456,KNKQ310,ALLIED WIRELESS COMMUNICATIONS CORPORATION,11560,14860888006,464550.0387
1457,KNKQ311,"CELLULAR SOUTH LICENSES, LLC",13099,10566697474,433781.531
1458,KNKQ312,OHIO RSA 3 LP D/B/A ALLTEL,12678,8416279213,357663.7844
1459,KNKQ313,"NEW CINGULAR WIRELESS PCS, LLC",12233,24838381907,811995.8651
1460,KNKQ314,VERIZON WIRELESS (VAW) LLC,12574,19960193885,676396.876
1461,KNKQ315,"NEW CINGULAR WIRELESS PCS, LLC",13104,12508104230,466529.3007
1462,KNKQ316,"NEW CINGULAR WIRELESS PCS, LLC",11745,2.22035E+11,3908108.728
1463,KNKQ317,PULSE MOBILE LLC,11561,7743462370,326079.645
1464,KNKQ318,"NEW CINGULAR WIRELESS PCS, LLC",11771,20399731674,573653.785
1465,KNKQ319,"ALLTEL COMMUNICATIONS WIRELESS, INC.",12657,28189025453,709047.8732
1466,KNKQ320,"ALLTEL COMMUNICATIONS WIRELESS OF LOUISIANA, INC.",13356,38270526126,1028454.23
1467,KNKQ321,"NEW CINGULAR WIRELESS PCS, LLC",12473,11519678646,433280.1129
1468,KNKQ322,HARDY CELLULAR TELEPHONE COMPANY,12988,18331993126,553055.6277
1469,KNKQ323,HARDY CELLULAR TELEPHONE COMPANY,12423,16795753785,596707.9873
1470,KNKQ324,"ALLTEL COMMUNICATIONS INVESTMENTS, INC.",11876,25019777795,713330.336
1471,KNKQ325,"ALLTEL COMMUNICATIONS, LLC",12493,16134441888,556111.2433
1472,KNKQ326,TEXAHOMA CELLULAR LP,12375,20404135590,732028.3396
1473,KNKQ327,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER MISSOURI, LLC",13024,14481175558,491123.8161
1474,KNKQ328,"NEW CINGULAR WIRELESS PCS, LLC",12075,6079232519,297122.8116
1475,KNKQ329,"ALLTEL COMMUNICATIONS, LLC",12633,3049094289,203902.3847
1476,KNKQ330,"ALLTEL COMMUNICATIONS, LLC",11757,5469128910,309692.8508
1477,KNKQ331,BRISTOL BAY CELLULAR PARTNERSHIP,12550,59531749781,2314038.197
1478,KNKQ332,"NEW CINGULAR WIRELESS PCS, LLC",12586,29540273399,946844.6329
1479,KNKQ333,TEXAHOMA CELLULAR LP,12099,21763741973,978726.947
1480,KNKQ334,VERIZON WIRELESS (VAW) LLC,12037,14536976563,580924.0453
1481,KNKQ335,"NEW CINGULAR WIRELESS PCS, LLC",12059,4978365494,264797.6631
1482,KNKQ336,E.N.M.R. TELEPHONE COOPERATIVE,11687,55556141989,1437851.861
1483,KNKQ337,"LEACO RURAL TELEPHONE COOPERATIVE, INC.",12162,20690092872,847546.1545
1484,KNKQ338,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER NORTH CAROLINA, LLC",11805,5590215483,287226.1783
1485,KNKQ339,VERIZON WIRELESS PERSONAL COMMUNICATIONS LP,12428,13628565796,570649.3831
1486,KNKQ340,"MTA COMMUNICATIONS, LLC",13004,84179734303,2615679.193
1487,KNKQ341,"RCC MINNESOTA, INC.",13156,23128535662,704679.351
1488,KNKQ342,CELLCO PARTNERSHIP,13110,22044649881,697664.8884
1489,KNKQ343,AT&T MOBILITY PUERTO RICO INC.,12210,5225888481,321154.8972
1490,KNKQ344,"NEW CINGULAR WIRELESS PCS, LLC",13023,23266867181,676801.7752
1491,KNKQ345,"RCC MINNESOTA, INC.",11562,21033585485,707426.6334
1492,KNKQ346,"NEW CINGULAR WIRELESS PCS, LLC",12677,24823798421,732368.4363
1493,KNKQ347,"NEW CINGULAR WIRELESS PCS, LLC",12760,48497859379,1024213.115
1494,KNKQ348,"NEW CINGULAR WIRELESS PCS, LLC",13251,34451866937,842058.7535
1495,KNKQ349,"NEW CINGULAR WIRELESS PCS, LLC",12573,24432905289,658535.6488
1496,KNKQ350,VERIZON WIRELESS PERSONAL COMMUNICATIONS LP,12532,20183463609,618362.5608
1497,KNKQ351,CELLCO PARTNERSHIP,11563,8061194759,347685.0547
1498,KNKQ352,"UNITED STATES CELLULAR OPERATING COMPANY NEBRASKA/KANSAS, LLC",12572,25493401547,746097.6041
1499,KNKQ353,"NEW CINGULAR WIRELESS PCS, LLC",12416,19429987207,730896.293
1500,KNKQ354,VERIZON WIRELESS OF THE EAST LP,12640,11312280845,406954.3144
1501,KNKQ355,"ALLTEL COMMUNICATIONS, LLC",11564,6118917906,293407.7403
1502,KNKQ356,VERIZON WIRELESS OF THE EAST LP,12623,22993159434,710198.2632
1503,KNKQ357,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER IOWA, LLC",11565,18258507405,552449.8925
1504,KNKQ358,UNITED STATES CELLULAR OPERATING COMPANY LLC,12726,6437010182,310283.3764
1505,KNKQ360,"NEW CINGULAR WIRELESS PCS, LLC",12081,3085194494,201646.4396
1506,KNKQ361,"NEW CINGULAR WIRELESS PCS, LLC",12082,1917224063,158912.2188
1507,KNKQ362,AT&T MOBILITY PUERTO RICO INC.,11766,2185636678,174744.2159
1508,KNKQ363,ALLTEL NORTHERN ARKANSAS RSA LP,11759,18858890208,661749.8121
1509,KNKQ364,TEXAHOMA CELLULAR LP,11997,6268947768,306946.7892
1510,KNKQ365,MOHAVE CELLULAR LP,12715,74573032429,1006201.213
1511,KNKQ366,"ALLTEL COMMUNICATIONS, LLC",11566,5084528854,296568.8711
1512,KNKQ367,"DOCOMO PACIFIC, INC.",12793,7989948402,449705.9924
1513,KNKQ368,"NEW CINGULAR WIRELESS PCS, LLC",11888,19526990100,643318.6456
1514,KNKQ369,"NEW CINGULAR WIRELESS PCS, LLC",12106,14443764141,477659.616
1515,KNKQ370,"CELLULAR NETWORK PARTNERSHIP, AN OKLAHOMA LP",12018,6951559428,320172.0766
1516,KNKQ371,"NEW CINGULAR WIRELESS PCS, LLC",13261,20646297596,610439.6168
1517,KNKQ372,"NEW CINGULAR WIRELESS PCS, LLC",11933,7100179400,317003.5744
1518,KNKQ373,"NEW CINGULAR WIRELESS PCS, LLC",12526,24613674259,660436.3707
1519,KNKQ375,"NEW CINGULAR WIRELESS PCS, LLC",11849,23631313822,656308.125
1520,KNKQ376,"NEW CINGULAR WIRELESS PCS, LLC",12779,20854349596,812776.1646
1521,KNKQ377,WWC TEXAS RSA LP,13293,50025829832,1822750.469
1522,KNKQ378,"RCC MINNESOTA, INC.",12710,25305474311,701559.0666
1523,KNKQ379,"ALLTEL COMMUNICATIONS SOUTHWEST HOLDINGS, INC.",13223,1.16129E+11,2208396.473
1524,KNKQ380,VERIZON WIRELESS PERSONAL COMMUNICATIONS LP,13181,17328614652,697987.8996
1525,KNKQ381,"NEW CINGULAR WIRELESS PCS, LLC",11800,67559772435,1392195.136
1526,KNKQ382,"NEW CINGULAR WIRELESS PCS, LLC",13280,14703620265,507803.5439
1527,KNKQ383,"NEW CINGULAR WIRELESS PCS, LLC",13137,75254232078,1407994.589
1528,KNKQ384,"NEW CINGULAR WIRELESS PCS, LLC",13028,26529949844,711895.5338
1529,KNKQ385,"NEW CINGULAR WIRELESS PCS, LLC",11567,12171942973,585859.935
1530,KNKQ386,"NEW CINGULAR WIRELESS PCS, LLC",12051,15238013414,629389.3555
1531,KNKQ387,VERIZON WIRELESS (VAW) LLC,11691,17649415720,526467.3815
1532,KNKQ388,IOWA RSA 12 LP,12980,29350060914,725181.0722
1533,KNKQ389,"NEW CINGULAR WIRELESS PCS, LLC",11568,7351586744,355007.1789
1534,KNKQ391,"NEW CINGULAR WIRELESS PCS, LLC",11891,11456098148,517562.7987
1535,KNKQ392,AT&T MOBILITY WIRELESS OPERATIONS HOLDINGS INC.,13138,59797281975,1537905.618
1536,KNKQ393,"RCC MINNESOTA, INC.",13117,1.90343E+11,2302418.027
1537,KNKQ394,"NEW CINGULAR WIRELESS PCS, LLC",12978,6858106470,321181.3081
1538,KNKQ395,"NEW CINGULAR WIRELESS PCS, LLC",11569,8577386585,380981.5555
1539,KNKQ396,"ALLTEL COMMUNICATIONS, LLC",11570,6132761494,311876.3869
1540,KNKQ397,"NEW CINGULAR WIRELESS PCS, LLC",13035,18476385920,521284.5619
1541,KNKQ398,"ACS WIRELESS LICENSE SUB, INC.",12612,1.04711E+11,1608404.877
1542,KNKQ399,VERIZON WIRELESS (VAW) LLC,12043,6209144341,312273.3065
1543,KNKQ400,WASHINGTON RSA 8 LP,12112,31031329164,681082.8021
1544,KNKQ401,"COPPER VALLEY WIRELESS, INC.",12370,2.06975E+11,4400793.93
1545,KNKQ402,"NEW CINGULAR WIRELESS PCS, LLC",12479,2.56962E+11,5177296.07
1546,KNKQ403,CGKC&H 2 RURAL CELLULAR LP,11970,39176276007,1004995.16
1547,KNKQ404,ARKANSAS RSA 2 (SEARCY COUNTY) CELLULAR LP,11986,13387191873,481715.2917
1548,KNKQ405,UNION TELEPHONE COMPANY,11934,14416242405,486253.4269
1549,KNKQ406,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER IOWA, LLC",12360,17746630272,547823.7182
1550,KNKQ407,"PINE BELT CELLULAR, INC. PINE BELT WIRELESS",12054,14412562452,525381.7973
1551,KNKQ408,"ARCTIC SLOPE TELEPHONE ASSOCIATION COOPERATIVE, INC.",12225,1.39502E+11,4060226.898
1552,KNKQ409,"NEW CINGULAR WIRELESS PCS, LLC",13084,49909214980,960822.2441
1553,KNKQ411,PENNSYLVANIA 4 SECTOR 2 LP,12201,20295010613,618949.756
1554,KNKQ412,PENNSYLVANIA 3 SECTOR 2 LP,13259,25114330117,625520.2941
1555,KNKQ414,"NEW CINGULAR WIRELESS PCS, LLC",13083,19229886683,600440.2133
1556,KNKQ415,"NEW CINGULAR WIRELESS PCS, LLC",12772,13945562379,446535.8579
1557,KNKQ416,"ALLTEL COMMUNICATIONS, LLC",11990,5629225783,284402.2787
1558,KNKQ417,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER OKLAHOMA, LLC",12969,17643931619,579939.1809
1559,KNKQ418,"NEW CINGULAR WIRELESS PCS, LLC",11943,14084473725,584621.0832
1560,KNKQ420,OKLAHOMA RSA 4 SOUTH PARTNERSHIP,13341,13868726189,503408.5226
1561,KNKQ421,FLORIDA RSA 2B (INDIAN RIVER) LP,13213,11093926091,472137.2086
1562,KNKQ422,"NEW CINGULAR WIRELESS PCS, LLC",11824,4640264707,250890.6694
1563,KNKQ423,UPSTATE CELLULAR NETWORK,12522,39821905744,1060686.162
1564,KNKQ424,"UNITED STATES CELLULAR OPERATING COMPANY NEBRASKA/KANSAS, LLC",12299,27917217321,731609.3781
1565,KNKQ425,NORTHERN NEW MEXICO LP,13279,64587480452,990884.2893
1566,KNKQ427,BLANCA TELEPHONE COMPANY,13073,4956678917,282929.6835
1567,KNKQ428,"NEW CINGULAR WIRELESS PCS, LLC",13284,60254442535,1130358.022
1568,KNKQ430,"SAGEBRUSH CELLULAR, INC.",13222,45090992783,1117501.45
1569,KNKQ431,"NEW HAMPSHIRE 1 RURAL CELLULAR, INC.",13147,27978510954,916528.7404
1570,KNKQ432,"NEW CINGULAR WIRELESS PCS, LLC",12358,33595703205,859607.099
1571,KNKQ433,"TRIANGLE COMMUNICATION SYSTEM, INC.",11906,10976035798,581931.3719
1572,KNKQ434,"NEW CINGULAR WIRELESS PCS, LLC",12530,5896465003,281802.8043
1573,KNKQ436,"NEW CINGULAR WIRELESS PCS, LLC",12953,34382724527,952410.3548
1574,KNKQ437,"NEW CINGULAR WIRELESS PCS, LLC",12356,60087534423,1175773.625
1575,KNKQ438,VERIZON WIRELESS OF THE EAST LP,12956,13081049921,521385.0608
1576,KNKQ439,"TRIANGLE COMMUNICATION SYSTEM, INC.",12349,16177140054,536659.1215
1577,KNKQ440,"NEW CINGULAR WIRELESS PCS, LLC",12355,14505984300,587707.965
1578,KNKQ441,"NEW CINGULAR WIRELESS PCS, LLC",13339,18236150288,625703.5519
1579,KNKQ442,"NEW CINGULAR WIRELESS PCS, LLC",13420,17918092247,522696.5327
1580,KNKQ443,CELLCO PARTNERSHIP,13427,15057554214,520257.5313
1581,KNKQ444,"RCC MINNESOTA, INC.",13421,27457423025,697200.125
1582,KNKQ445,CELLCO PARTNERSHIP,13434,22657067934,754203.1363
1583,KNKQ446,NEW PAR,194510,15840871263,509306.0102
1584,KNKQ447,WWC LICENSE LLC,13423,20391232757,847471.9509
1585,KNKQ448,"ALLTEL COMMUNICATIONS WIRELESS, INC.",13424,18949213155,694266.7926
1586,KNKQ449,"NEW CINGULAR WIRELESS PCS, LLC",13425,40629761189,1678117.819
1587,KNKQ450,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER MISSOURI, LLC",13448,18806861477,594375.3716
1588,KNKQ453,CELLCO PARTNERSHIP,13428,26952452999,715193.9991
1589,KNKQ454,LOUISIANA RSA 8 LP,13429,8782178190,405876.2858
1590,KNKQ455,"NEW CINGULAR WIRELESS PCS, LLC",13430,6630042754,385427.8539
1591,KNKQ459,PORTLAND CELLULAR PARTNERSHIP,13438,14502370002,513697.4786
1592,KNKR202,ELBERT COUNTY WIRELESS LLC,12756,2563011092,190291.1226
1593,KNKR207,CELLCO PARTNERSHIP,12965,4130385262,232669.5557
1594,KNKR208,"COMMNET OF ARIZONA, LLC",12789,27549617624,1253094.286
1595,KNKR209,"ALLTEL COMMUNICATIONS, LLC",13194,3027200192,195880.6532
1596,KNKR211,VERIZON WIRELESS (VAW) LLC,12802,18078933074,660871.2466
1597,KNKR212,"NEW CINGULAR WIRELESS PCS, LLC",11887,4452769232,246235.8337
1598,KNKR215,FRESNO MSA LP,12738,17675264839,553519.9597
1599,KNKR218,PROXIMITY MOBILITY LLC,11960,739370943.1,97755.26678
1600,KNKR219,VERIZON WIRELESS (VAW) LLC,12124,17350361942,623023.8538
1601,KNKR220,"ALLTEL COMMUNICATIONS, LLC",12364,1942569592,157146.2809
1602,KNKR221,"NEW CINGULAR WIRELESS PCS, LLC",12234,16559143296,768309.423
1603,KNKR222,FRESNO MSA LP,12543,10834810882,585887.9792
1604,KNKR228,"NEW CINGULAR WIRELESS PCS, LLC",11938,3557350199,297134.1493
1605,KNKR236,"NEW CINGULAR WIRELESS PCS, LLC",11961,1265102509,128211.0956
1606,KNKR251,VERIZON WIRELESS (VAW) LLC,12558,54115401701,1306272.692
1607,KNKR255,"NEW CINGULAR WIRELESS PCS, LLC",11999,37710127928,1221332.568
1608,KNKR256,"WWC HOLDING CO., INC.",12055,50946465096,1021045.987
1609,KNKR257,VERIZON WIRELESS TENNESSEE PARTNERSHIP,12004,3425722302,236501.1027
1610,KNKR258,"NEW CINGULAR WIRELESS PCS, LLC",13037,13654411975,638351.749
1611,KNKR259,AMERICAN SAMOA TELECOMMUNICATIONS AUTHORITY,13384,1706928841,151793.8771
1612,KNKR271,"NEW CINGULAR WIRELESS PCS, LLC",13351,8457257425,329183.7821
1613,KNKR274,"ACS WIRELESS LICENSE SUB, INC.",12047,7128264688,333371.8949
1614,KNKR275,"UNICOM, INC.",13220,68850119327,2157833.339
1615,KNKR279,UNION TELEPHONE COMPANY,12203,4718519612,272918.6291
1616,KNKR288,BLANCA TELEPHONE COMPANY,1075197,3359401246,233713.2801
1617,KNKR289,CABLE & COMMUNICATIONS CORPORATION,12347,26638590652,777519.0423
1618,KNKR290,CABLE & COMMUNICATIONS CORPORATION,12243,21053959974,679663.4485
1619,KNKR292,"ALLTEL COMMUNICATIONS SOUTHWEST HOLDINGS, INC.",12239,17118471104,685362.6795
1620,KNKR293,CABLE & COMMUNICATIONS CORPORATION,12240,17984828280,631392.1303
1621,KNKR296,ALLIED WIRELESS COMMUNICATIONS CORPORATION,13214,12907855075,413683.4969
1622,KNKR305,WASHINGTON RSA 8 LP,12803,13853299672,431929.4889
